colID,logFC,fracExprIN,fracExprOUT,rank.sum,p.value,cluster,gene
4481,1460,0.679995588175138,0.985074626865672,0.6996336996337,63377,1.8971409093211e-26,2,Tmc6
3641,1203,1.60323662433141,0.975124378109453,0.915750915750916,63350.5,3.15929691015533e-26,2,Pusl1
12941,4311,0.772732442434462,0.975124378109453,0.769230769230769,63310.5,3.61448099185384e-26,2,Ubr1
12231,4129,0.534444059773877,0.990049751243781,0.853479853479853,63279,5.15644636923921e-26,2,Inpp5b
5561,1776,1.58188351491394,0.82089552238806,0.432234432234432,62766,5.20396130598532e-26,2,Lbhd1
10441,3540,0.59778888627667,0.935323383084577,0.706959706959707,63146,9.16756393877676e-26,2,Nus1
4711,1538,1.1445534468377,0.970149253731343,0.758241758241758,63158,1.05395634923238e-25,2,Tmem109
9561,3232,0.964816713782076,0.741293532338308,0.307692307692308,62128,1.10546122009316e-25,2,Slc46a3
9501,3219,0.805710287215481,0.965174129353234,0.886446886446886,63166.5,1.17042459279771e-25,2,Psme4
13581,4530,0.858801147236798,1,0.996336996336996,63165,1.21725437835566e-25,2,Fbxo3
9871,3332,0.465627088508001,0.995024875621891,0.860805860805861,63142,1.39180845354922e-25,2,Gng12
4001,1292,1.55865622051003,0.890547263681592,0.619047619047619,62995,1.45242366369257e-25,2,Rb1
7891,2606,0.667457202003228,0.920398009950249,0.578754578754579,62965,1.58296301550457e-25,2,Rpp40
22610,802,0.763302129242347,0.940298507462687,0.717948717948718,63071,1.65590105843153e-25,2,Champ1
7001,2269,0.252196223169234,0.940298507462687,0.644688644688645,63013,1.84679106292411e-25,2,Zfp322a
8571,2882,0.84185729530626,0.980099502487562,0.761904761904762,63041,2.49280443321459e-25,2,Rabif
9841,3315,0.968162134414715,0.960199004975124,0.78021978021978,63032,2.67726935221858e-25,2,Whsc1
10881,3674,0.782119238289772,0.870646766169154,0.527472527472527,62770,2.97278493403874e-25,2,Vps33a
8251,2742,0.669110268694681,0.955223880597015,0.663003663003663,62932,3.78124296284139e-25,2,Dcaf4
2747,923,0.700765713914664,0.990049751243781,0.831501831501832,62943,5.58694686314198e-25,2,Hyou1
7411,2416,1.02087159480514,0.895522388059702,0.600732600732601,62791.5,5.65394391206658e-25,2,Eaf1
12391,4165,0.96774387611049,1,0.996336996336996,62939,6.07692428764841e-25,2,Map2k3
3711,1229,1.05506441934311,0.930348258706468,0.63003663003663,62829,6.12356377657884e-25,2,Abcb8
3110,107,0.351114008933567,0.930348258706468,0.600732600732601,62796,6.50774657151649e-25,2,AA474408
12410,444,0.49284841842637,0.975124378109453,0.769230769230769,62906.5,6.5243882110069e-25,2,Ints6
8761,2945,0.309800130740846,0.90547263681592,0.549450549450549,62697.5,7.8483002605584e-25,2,Gnpda1
18510,671,0.177262701043484,0.985074626865672,0.934065934065934,62869,9.90636949620513e-25,2,Pde4d
12491,4185,0.644855596879135,0.900497512437811,0.505494505494505,62589,1.09309875233542e-24,2,Mtor
13271,4419,0.825142034528173,0.880597014925373,0.56043956043956,62628,1.20958917372123e-24,2,Gtf2e1
22010,778,0.900077034580409,1,0.963369963369963,62804,1.56952966176604e-24,2,Mesdc2
9121,3086,0.8841069879848,0.980099502487562,0.761904761904762,62766,1.7413248900263e-24,2,Tapt1
8131,2675,1.38649563618618,0.830845771144279,0.476190476190476,62361,2.17745976450759e-24,2,Dpy19l4
6891,2226,0.641570939606326,0.985074626865672,0.901098901098901,62750.5,2.25223799586031e-24,2,Adam17
12311,4147,3.06387818728629,0.855721393034826,0.626373626373626,62587,2.35107930338997e-24,2,Kif18a
4461,1451,0.466002882464324,1,0.89010989010989,62741,2.40656951744278e-24,2,Ints4
7601,2479,1.99507965443397,0.646766169154229,0.201465201465201,60931,2.45201652718288e-24,2,Cd36
16810,623,0.465849708759609,0.985074626865672,0.765567765567766,62716,2.50430658536349e-24,2,Ado
5971,1901,0.672520707862638,0.970149253731343,0.677655677655678,62665,2.75409263784898e-24,2,Csgalnact2
7491,2440,0.37043525317148,0.965174129353234,0.776556776556777,62694.5,2.89007816343533e-24,2,Trib2
3401,1126,1.17233377154899,1,0.992673992673993,62709,3.04756242422838e-24,2,Bub3
3761,1242,1.43821220163287,0.890547263681592,0.58974358974359,62524,3.38483347514832e-24,2,Mir17hg
13710,486,1.29438761339201,0.895522388059702,0.608058608058608,62531.5,3.74544849296472e-24,2,Ercc8
7231,2356,0.709650650406194,1,0.923076923076923,62653,4.4763038859097e-24,2,Tnpo1
9311,3136,1.20204743134629,0.850746268656716,0.516483516483517,62336,5.04437192486191e-24,2,Slc30a6
13291,4436,0.574474413708762,0.965174129353234,0.772893772893773,62598,5.61316951749565e-24,2,Rexo4
7241,2360,1.02613502825103,0.920398009950249,0.721611721611722,62559,5.91162474004009e-24,2,Fam109b
11291,3797,2.71617665167563,0.845771144278607,0.622710622710623,62442.5,5.99418243619546e-24,2,Gp5
8991,3028,0.92227456439782,0.995024875621891,0.857142857142857,62604.5,6.09889577202468e-24,2,Yod1
12481,4183,0.416080090374147,0.900497512437811,0.652014652014652,62489,6.69528488100551e-24,2,Mis12
8151,2686,0.433774498160927,0.950248756218905,0.717948717948718,62547,6.81054045879833e-24,2,Abcd3
5811,1846,0.663953113807034,1,0.805860805860806,62580,6.93441353258578e-24,2,Bap1
6021,1920,0.677728195675804,0.975124378109453,0.80952380952381,62572,7.20128203457564e-24,2,Nde1
20610,738,0.388081777522829,0.990049751243781,0.791208791208791,62530,9.52859450088505e-24,2,Net1
7681,2522,0.553594309981255,0.940298507462687,0.666666666666667,62439,1.16538414304962e-23,2,Dpp8
25310,876,1.56184973238973,0.835820895522388,0.523809523809524,62193,1.32611884864741e-23,2,Ptgr1
11791,4000,1.38968338675743,0.885572139303483,0.597069597069597,62314,1.5051631805278e-23,2,Urb2
3941,1275,0.959995424876237,0.980099502487562,0.901098901098901,62448,1.81889556407076e-23,2,Yipf6
4221,1360,4.11282588209357,0.686567164179104,0.256410256410256,61045.5,2.48367131934301e-23,2,Hbb-bs
6791,2192,0.824136284034276,0.945273631840796,0.765567765567766,62369,2.59414673186425e-23,2,Ankrd27
10810,392,0.623240302180375,0.945273631840796,0.67032967032967,62278,3.62625131838635e-23,2,Mief1
10851,3667,3.0925673780581,0.582089552238806,0.205128205128205,60324,4.1142015884056e-23,2,Ptpn13
13371,4473,0.678867391790376,0.995024875621891,0.860805860805861,62276,5.78052062487862e-23,2,Pml
4321,1393,0.826225988250592,0.945273631840796,0.655677655677656,62189,6.26332334886283e-23,2,Foxred1
11211,3785,0.573491948812339,0.995024875621891,0.89010989010989,62249,7.03254527320162e-23,2,Dnm1l
9911,3343,0.370788865198691,0.980099502487562,0.787545787545788,62199,8.95345820008508e-23,2,Ipo9
12841,4278,1.05748482931289,0.850746268656716,0.523809523809524,61921,9.79422987335765e-23,2,Cdc42ep4
9151,3094,0.158289287321148,0.870646766169154,0.586080586080586,62009,1.04373609625503e-22,2,Arfgef2
4301,1389,6.08502456881174,0.661691542288557,0.256410256410256,60767,1.08319531013502e-22,2,Gna14
3161,1056,0.312838947473889,1,0.923076923076923,62182,1.11466579678714e-22,2,Dym
5871,1874,1.70274831171747,0.895522388059702,0.695970695970696,62083.5,1.2987214952679e-22,2,Mbnl3
6051,1934,1.23999245376949,0.845771144278607,0.56043956043956,61911,1.42709876850475e-22,2,Zfp101
7501,2441,0.728169078265966,0.955223880597015,0.769230769230769,62098.5,1.65442997434216e-22,2,Sacm1l
9711,3282,0.752677632743916,0.990049751243781,0.941391941391941,62108,1.8331028116383e-22,2,Nrf1
8431,2828,0.66493120932027,0.855721393034826,0.501831501831502,61799,1.87179020754889e-22,2,Rpap1
5241,1695,0.692936425964867,0.985074626865672,0.84981684981685,62083.5,2.0833124348584e-22,2,Setd2
7921,2615,0.639994506253877,0.920398009950249,0.641025641025641,61970,2.36807048611697e-22,2,Cmpk2
5141,1673,0.677213489505042,0.985074626865672,0.831501831501832,62029,2.9527446300264e-22,2,Clpx
15410,563,0.574502727350921,0.970149253731343,0.824175824175824,61995,3.6365392161656e-22,2,Mfsd1
8981,3023,0.920914023718317,0.90547263681592,0.695970695970696,61924.5,3.88188424444546e-22,2,Tmem129
10651,3596,0.259387878845776,0.950248756218905,0.761904761904762,61965,3.94547420550733e-22,2,Stx17
7741,2545,0.675976828879593,1,1,61987,4.1126397207392e-22,2,Lgals3bp
7481,2439,0.757934678531431,0.945273631840796,0.677655677655678,61919,4.19410641784473e-22,2,Cep70
11091,3733,0.249344999332028,0.791044776119403,0.399267399267399,61356,5.19014913535847e-22,2,Jmjd4
6611,2136,5.51875770624562,0.492537313432836,0.120879120879121,58959,5.66754559529591e-22,2,1300017J02Rik
4131,1342,0.832646083034907,0.81592039800995,0.457875457875458,61503,5.94208584791132e-22,2,Oasl1
4231,1361,0.902314678029811,0.830845771144279,0.490842490842491,61578,6.10763264290546e-22,2,Llgl1
13321,4464,0.248712295311182,0.915422885572139,0.597069597069597,61787,6.23529564609142e-22,2,Mrm1
12661,4241,0.567900469984152,0.970149253731343,0.864468864468865,61882,7.94731073584562e-22,2,Acss2
2910,103,0.674569360302421,1,0.93040293040293,61867,9.05455758559075e-22,2,Gypc
22410,796,0.568874072077834,0.985074626865672,0.827838827838828,61848.5,9.71219667945489e-22,2,Uba3
14081,4673,0.749025387109779,0.980099502487562,0.919413919413919,61832,1.13413144622359e-21,2,Dnajc10
3691,1221,0.650766353507522,0.985074626865672,0.772893772893773,61806,1.20300651557628e-21,2,Prps2
13151,4373,0.593632805771002,0.980099502487562,0.758241758241758,61771,1.46912542736889e-21,2,Fads1
9081,3069,0.657240328574695,0.995024875621891,0.89010989010989,61789,1.49515199558814e-21,2,Ccng1
7121,2315,0.43019133207003,0.980099502487562,0.871794871794872,61784,1.52529735218711e-21,2,Cul3
5671,1802,0.897834230054174,0.835820895522388,0.512820512820513,61472.5,1.63470715681495e-21,2,Fbxo30
22210,790,0.818050211962587,0.72636815920398,0.315018315018315,60802.5,1.72077580863156e-21,2,Zfp934
8931,3012,0.602843844629943,0.895522388059702,0.567765567765568,61591,1.72547518687981e-21,2,Cog7
3541,1160,0.95873045992662,0.965174129353234,0.802197802197802,61721,2.14146708042961e-21,2,Psen1
9141,3092,0.587321752681185,1,0.948717948717949,61720,2.37259866156773e-21,2,Arid2
10981,3690,0.359321865790442,0.940298507462687,0.732600732600733,61666,2.59627342938357e-21,2,Stxbp1
12571,4205,0.390060663045563,0.975124378109453,0.948717948717949,61687,2.93507849880833e-21,2,Abcc5
7410,283,0.691271660976498,0.995024875621891,0.919413919413919,61686,2.94754126045786e-21,2,Thumpd1
7871,2600,0.4329700449159,0.955223880597015,0.791208791208791,61652.5,3.25897634590262e-21,2,Ldah
10491,3560,0.424116609018135,0.975124378109453,0.857142857142857,61657.5,3.43799037649392e-21,2,Tcf12
5101,1654,1.29246367345914,0.890547263681592,0.622710622710623,61522,3.73793270192643e-21,2,G2e3
12811,4272,0.609160985355794,1,0.952380952380952,61648,3.78697807418964e-21,2,Acly
10511,3566,0.660954862230581,0.791044776119403,0.43956043956044,61124,4.66708261924547e-21,2,Slc35f6
12111,4095,0.512439891911895,0.990049751243781,0.886446886446886,61584,5.64558610851125e-21,2,Kat7
14101,4697,0.925590994323329,0.800995024875622,0.443223443223443,61111,5.92511070434541e-21,2,C330018D20Rik
4851,1587,0.704485122518544,0.880597014925373,0.549450549450549,61358,6.44498667979139e-21,2,Zfp961
10911,3679,0.684066735283746,0.965174129353234,0.776556776556777,61544.5,6.48049666546165e-21,2,Golim4
9421,3182,0.681723423299639,0.985074626865672,0.831501831501832,61508,8.89647365400065e-21,2,Pqlc1
13301,4437,1.24051079355385,0.875621890547264,0.604395604395604,61362,8.93030229243333e-21,2,St3gal6
8661,2908,0.618642781417856,0.900497512437811,0.626373626373626,61395,9.05041732741294e-21,2,Med22
10061,3410,0.735949740641541,0.985074626865672,0.897435897435897,61497,9.90084151621855e-21,2,Wdr73
3310,110,0.55950110401325,0.81592039800995,0.454212454212454,61063.5,1.08041379858213e-20,2,Hgsnat
3321,1112,0.72416343989162,0.920398009950249,0.692307692307692,61420,1.08458051977353e-20,2,D10Wsu102e
6301,2022,0.826954583980713,0.91044776119403,0.721611721611722,61427,1.11267739639156e-20,2,Ank
4951,1602,1.41465767633674,0.875621890547264,0.681318681318681,61386.5,1.13619128713675e-20,2,Mfsd7b
23910,840,0.720008702230375,0.965174129353234,0.802197802197802,61460,1.15656194599977e-20,2,Heatr5a
14710,539,0.724908238476394,0.995024875621891,0.923076923076923,61449.5,1.35220939310284e-20,2,Cstf1
10431,3539,0.620437247337215,0.995024875621891,0.926739926739927,61428,1.5518883204189e-20,2,Trmt2a
7621,2489,0.519668019250949,0.990049751243781,0.860805860805861,61418,1.61736068444852e-20,2,Zzz3
19610,706,0.985241312072358,0.940298507462687,0.794871794871795,61349,2.26527661961903e-20,2,Klhl22
9381,3177,0.675650396584452,1,0.978021978021978,61361,2.3850600831474e-20,2,Rnf4
7091,2306,0.407881601931385,0.930348258706468,0.663003663003663,61280,2.456521145594e-20,2,Mfn2
5451,1749,0.709807639105058,0.990049751243781,0.89010989010989,61354,2.46066427822574e-20,2,Shkbp1
8161,2694,0.366888278446357,0.985074626865672,0.963369963369963,61345,2.63759257592589e-20,2,Lpin1
7351,2399,0.305530333763988,0.830845771144279,0.509157509157509,61012,3.13706775007134e-20,2,Lactb
13631,4542,0.617479238135453,0.875621890547264,0.571428571428571,61101.5,3.86166825427552e-20,2,Alg9
5231,1694,0.428241149036573,1,0.996336996336996,61248,4.87072355330481e-20,2,Cd81
11961,4056,0.896919643570584,0.885572139303483,0.67032967032967,61102,6.8604073333412e-20,2,1110008L16Rik
10161,3435,0.331537375497836,0.990049751243781,0.798534798534799,61177,7.06811946144045e-20,2,Vps16
11341,3823,0.647412608192894,1,0.989010989010989,61171,7.89624999552074e-20,2,Sh3bgrl
5711,1816,1.18640557038102,0.616915422885572,0.238095238095238,59592,9.73979672551389e-20,2,Fgfrl1
13201,4394,0.496102929019099,0.915422885572139,0.684981684981685,61038,1.17922225619864e-19,2,Mavs
13051,4347,1.04391124200555,0.736318407960199,0.366300366300366,60356.5,1.21852841754472e-19,2,Tbc1d24
9691,3280,0.733357593951499,1,0.978021978021978,61075,1.43666656415738e-19,2,Atp6ap1
9591,3245,0.908426065549182,0.572139303482587,0.19047619047619,59115,1.4891892295845e-19,2,Slc19a2
13971,4631,0.449145493923021,0.935323383084577,0.673992673992674,60990.5,1.60648919739548e-19,2,Ap1g2
11991,4063,0.62040191921249,0.970149253731343,0.787545787545788,61035,1.66357726233765e-19,2,Senp7
12041,4077,0.654540755057718,0.860696517412935,0.578754578754579,60848,1.87867490236104e-19,2,2310003H01Rik
11801,4005,0.63393098742046,0.920398009950249,0.648351648351648,60938,1.94786976172414e-19,2,Ndor1
4311,1390,0.67034256971626,0.855721393034826,0.545787545787546,60777,2.25954316153088e-19,2,Sp4
3561,1169,0.231337061648704,0.796019900497512,0.446886446886447,60530.5,2.61902985810192e-19,2,Gm21781
9881,3333,0.967054388325068,0.990049751243781,0.974358974358974,60970,2.751212535221e-19,2,Mdn1
23410,824,0.613774480791701,0.835820895522388,0.531135531135531,60655,3.84208001376257e-19,2,Sepsecs
11041,3709,0.360490229944623,1,0.934065934065934,60912,3.92339186398283e-19,2,Cops8
13711,4565,0.988407442406031,0.72636815920398,0.366300366300366,60146.5,4.21856293344164e-19,2,Fam73b
5551,1771,0.554215852806424,0.970149253731343,0.717948717948718,60859,4.3814673801231e-19,2,Pot1a
8561,2881,1.05937956415683,0.955223880597015,0.838827838827839,60854,5.30357047926595e-19,2,Usp32
5621,1785,0.923419233557296,0.875621890547264,0.67032967032967,60768,5.34041162184444e-19,2,Irak2
16110,589,0.985112232698256,0.900497512437811,0.6996336996337,60777,6.01985642952029e-19,2,Fam46a
3491,1151,0.528967641243976,0.935323383084577,0.67032967032967,60769,6.24763775484743e-19,2,BC005561
9531,3228,0.525494961706635,0.935323383084577,0.732600732600733,60777.5,7.04788263694948e-19,2,Fam45a
6551,2104,0.467875782562508,0.830845771144279,0.52014652014652,60528,7.49191846585997e-19,2,Rcbtb1
7101,2307,0.51613353277022,0.925373134328358,0.710622710622711,60737.5,8.36444953114417e-19,2,Ndst2
3881,1265,0.694746693567908,0.990049751243781,0.95970695970696,60784,8.58879736993143e-19,2,Smyd5
21510,762,0.593727815678904,0.835820895522388,0.567765567765568,60540,1.04343338752339e-18,2,Srbd1
12461,4180,0.381048532601606,0.796019900497512,0.472527472527473,60355,1.07188228490372e-18,2,Ubiad1
3331,1116,0.555723889337079,1,0.868131868131868,60735,1.13754368218698e-18,2,Sgta
11000,6,0.447107844403736,0.985074626865672,0.919413919413919,60704,1.38815867814881e-18,2,Phf6
5011,1615,0.508760824233401,0.995024875621891,0.901098901098901,60687.5,1.53012025780576e-18,2,Smim15
6111,1948,0.405024717218567,0.930348258706468,0.67032967032967,60589,1.84942773382948e-18,2,Cpt2
9521,3224,0.66303604318963,0.925373134328358,0.732600732600733,60612.5,1.88905199569442e-18,2,2610301B20Rik
10510,381,0.609251381816705,0.990049751243781,0.919413919413919,60652,1.9010203182619e-18,2,Elp2
3481,1150,0.54289377655528,0.870646766169154,0.575091575091575,60465,2.05851585833358e-18,2,Tubgcp5
13441,4486,0.961291159760619,0.587064676616915,0.241758241758242,59063.5,2.09965598428457e-18,2,Kbtbd8
2911,985,0.474741894969479,0.865671641791045,0.648351648351648,60491,2.55116076909449e-18,2,Atg16l1
12261,4137,0.525164598930782,0.781094527363184,0.43956043956044,60122,2.74018009998397e-18,2,Snupn
11481,3858,0.234088714345087,0.990049751243781,0.879120879120879,60585,2.81323081378863e-18,2,Kctd20
17010,629,0.493002934462915,0.890547263681592,0.556776556776557,60403,2.93455452298774e-18,2,Twsg1
8091,2658,1.32795458326963,0.741293532338308,0.461538461538462,60077,3.3077149694661e-18,2,Edrf1
12451,4178,0.420127019313709,0.91044776119403,0.604395604395604,60417,3.78943576189099e-18,2,Tbc1d2b
6201,1980,3.23718949018274,0.437810945273632,0.106227106227106,57421,3.91140512766432e-18,2,Atp4a
26010,886,0.485134114897607,0.970149253731343,0.838827838827839,60516,4.12622981377374e-18,2,Ctnna1
11251,3789,0.461319782424274,0.960199004975124,0.838827838827839,60505,4.38145234221013e-18,2,Decr1
14111,4701,0.739481559779403,1,0.967032967032967,60505,4.60597310342008e-18,2,Rab18
8171,2695,0.21147106554469,0.805970149253731,0.56043956043956,60256,4.770686327111e-18,2,Prmt10
9131,3089,0.508167734107662,0.980099502487562,0.857142857142857,60481,5.1660287741579e-18,2,Ipo4
8011,2636,0.703012913068474,0.980099502487562,0.904761904761905,60471,5.58572165143901e-18,2,Tvp23b
4091,1333,0.284076373064878,0.990049751243781,0.846153846153846,60459,5.87571966241854e-18,2,B230219D22Rik
20310,727,0.806981955170919,1,0.974358974358974,60455,6.20052469070334e-18,2,Eif1a
3651,1207,1.21121883776103,0.781094527363184,0.498168498168498,60071,7.21792942971969e-18,2,Fastkd3
13341,4468,0.462838060857271,0.930348258706468,0.827838827838828,60411,7.42842059013859e-18,2,St6galnac4
5371,1724,0.480047874552468,0.975124378109453,0.827838827838828,60390.5,8.64552838093829e-18,2,Mbtps1
10381,3512,1.72794148619267,0.835820895522388,0.553113553113553,60170,8.93824165243422e-18,2,Chst10
12471,4182,0.591898604888568,0.771144278606965,0.457875457875458,59934,9.95991754807687e-18,2,Nsun3
12991,4331,0.883654010404835,0.716417910447761,0.377289377289377,59659,1.00671771027651e-17,2,Rnf19a
2810,102,0.720394616288189,1,1,60344,1.19453925777524e-17,2,Mfsd10
9710,362,0.37925550492823,1,0.926739926739927,60338,1.23400285864174e-17,2,Arl8b
11510,411,0.434989180159411,0.995024875621891,0.926739926739927,60331,1.28526559617497e-17,2,Calu
12801,4269,1.49763990416127,0.840796019900497,0.611721611721612,60155,1.44919771355333e-17,2,Dhx40
6010,224,0.526579488949362,0.990049751243781,0.897435897435897,60293,1.59645573782804e-17,2,Ppil4
5131,1670,0.582064178298415,1,0.967032967032967,60292,1.62045988043011e-17,2,Nt5c3
